domain,Mi,apache,bsd,gpl,mit,prop,genfoss,missing,FOSS
results/29mayis.edu.tr,49,0.836734693877551,0,0,0,0.163265306122449,0,0,0.836734693877551
results/aabu.edu.jo,9,0.555555555555556,0.333333333333333,0.111111111111111,0,0,0,0,1
results/abtech.edu,107,0.0934579439252336,0.280373831775701,0,0,0.214953271028037,0,0.411214953271028,0.373831775700935
results/abu.ac.jp,3,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0,0.666666666666667
results/academy.mia.by,2,1,0,0,0,0,0,0,1
results/aceondo-ng.com,2,0,0,0,0,1,0,0,0
results/ada.edu.az,62,0.709677419354839,0.0806451612903226,0,0,0.032258064516129,0,0.17741935483871,0.790322580645161
results/ael.ru,40,0.375,0.1,0,0,0.525,0,0,0.475
results/agh.edu.pl,1675,0.808358208955224,0.097910447761194,0,0,0.0614925373134328,0,0.0322388059701492,0.906268656716418
results/ahtcm.edu.cn,70,0,0.0428571428571429,0,0,0.0285714285714286,0,0.928571428571429,0.0428571428571429
results/aiu.ac.ke,26,1,0,0,0,0,0,0,1
results/aiu.edu.gm,10,0.7,0,0,0,0,0,0.3,0.7
results/aksaray.edu.tr,353,0.0538243626062323,0.0113314447592068,0,0,0.917847025495751,0,0.0169971671388102,0.0651558073654391
results/aku.edu,84,0.0357142857142857,0.0476190476190476,0,0,0.797619047619048,0,0.119047619047619,0.0833333333333333
results/alamo.edu,81,0.0740740740740741,0.234567901234568,0,0,0.444444444444444,0,0.246913580246914,0.308641975308642
results/albaath-univ.edu.sy,36,1,0,0,0,0,0,0,1
results/alyamamah.edu.sa,15,0.6,0,0,0,0,0,0.4,0.6
results/ambou.edu.et,4,0.25,0.75,0,0,0,0,0,1
results/amity.edu,23,0.217391304347826,0,0,0,0.652173913043478,0,0.130434782608696,0.217391304347826
results/ammanu.edu.jo,16,0.0625,0,0,0,0.25,0,0.6875,0.0625
results/angelo.edu,218,0.788990825688073,0.036697247706422,0,0,0.0596330275229358,0,0.114678899082569,0.825688073394495
results/antioch.edu,83,0.36144578313253,0.0963855421686747,0,0,0.421686746987952,0,0.120481927710843,0.457831325301205
results/aos.sk,21,0.142857142857143,0,0,0,0.80952380952381,0,0.0476190476190477,0.142857142857143
results/apu.edu,175,0.177142857142857,0.04,0,0,0.04,0,0.742857142857143,0.217142857142857
results/arbor.edu,47,0.0638297872340425,0.340425531914894,0,0,0.404255319148936,0,0.191489361702128,0.404255319148936
results/arel.edu.tr,59,0.728813559322034,0.0508474576271186,0,0,0.135593220338983,0,0.0847457627118644,0.779661016949152
results/arellano.edu.ph,3,0.333333333333333,0,0,0,0,0,0.666666666666667,0.333333333333333
results/arwauniversity.org,17,0.705882352941177,0,0,0,0,0,0.294117647058823,0.705882352941177
results/ar.wroc.pl,19,0.157894736842105,0,0,0,0.210526315789474,0,0.631578947368421,0.157894736842105
results/ashitech.ac.jp,10,0,0,0,0,0.7,0,0.3,0
results/asp.krakow.pl,79,0.69620253164557,0.0632911392405063,0,0,0.0886075949367089,0,0.151898734177215,0.759493670886076
results/assumption.edu,154,0.0194805194805195,0.051948051948052,0,0,0.142857142857143,0,0.785714285714286,0.0714285714285714
results/asu.edu.et,3,0,1,0,0,0,0,0,1
results/ati.osu.edu,1,1,0,0,0,0,0,0,1
results/auc-edu.org,1,0,1,0,0,0,0,0,1
results/au.edu.az,13,0.692307692307692,0,0,0,0.153846153846154,0,0.153846153846154,0.692307692307692
results/augie.edu,39,0.717948717948718,0.153846153846154,0,0,0.0512820512820513,0,0.0769230769230769,0.871794871794872
results/augusta.edu,222,0.414414414414414,0.193693693693694,0,0,0.121621621621622,0,0.27027027027027,0.608108108108108
results/aul.edu.lb,3,0,0.333333333333333,0,0,0.666666666666667,0,0,0.333333333333333
results/ba.edu.af,4,0,0.5,0,0,0.5,0,0,0.5
results/baker.edu,63,0.174603174603175,0.126984126984127,0,0,0.603174603174603,0,0.0952380952380953,0.301587301587302
results/bamu.net,11,0,0,0,0,1,0,0,0
results/bashedu.ru,43,0.325581395348837,0.511627906976744,0,0,0.13953488372093,0,0.0232558139534883,0.837209302325581
results/baskent.edu.tr,297,0.919191919191919,0.0606060606060606,0,0,0.0168350168350168,0,0.00336700336700335,0.97979797979798
results/basug.edu.ng,10,1,0,0,0,0,0,0,1
results/bcc.cuny.edu,16,0.25,0,0,0,0.75,0,0,0.25
results/bcou.ca,35,0,0,0,0,0,0,1,0
results/becs.ac.in,11,0.909090909090909,0,0,0,0.0909090909090909,0,0,0.909090909090909
results/belsut.gomel.by,5,1,0,0,0,0,0,0,1
results/bengaluruuniversity.com,0,NA,NA,NA,NA,NA,NA,NA,NA
results/beppu-u.ac.jp,20,0.5,0.5,0,0,0,0,0,1
results/berkeleycitycollege.edu,14,1,0,0,0,0,0,0,1
results/beu.edu.tr,11,0,0.0909090909090909,0,0,0.363636363636364,0,0.545454545454545,0.0909090909090909
results/bezalel.ac.il,58,0.103448275862069,0.293103448275862,0,0,0.0689655172413793,0,0.53448275862069,0.396551724137931
results/bham.ac.uk,892,0.218609865470852,0.0650224215246637,0,0,0.524663677130045,0,0.19170403587444,0.283632286995516
results/bhms.ch,73,0.904109589041096,0,0,0,0.0684931506849315,0,0.0273972602739727,0.904109589041096
results/bhsu.edu,13,0.0769230769230769,0.153846153846154,0,0,0.384615384615385,0,0.384615384615385,0.230769230769231
results/bicol-u.edu.ph,10,0.7,0.2,0,0,0,0,0.1,0.9
results/bigsandy.kctcs.edu,4,0,0.25,0,0,0.5,0,0.25,0.25
results/binghamuni.edu.ng,6,1,0,0,0,0,0,0,1
results/bit.edu.cn,141,0.723404255319149,0.170212765957447,0,0,0.0354609929078014,0,0.0709219858156028,0.893617021276596
results/bits-iserlohn.de,29,0.724137931034483,0,0,0,0.0689655172413793,0,0.206896551724138,0.724137931034483
results/bits-pilani.ac.in,43,0.255813953488372,0.302325581395349,0,0,0.372093023255814,0,0.0697674418604651,0.558139534883721
results/biust.ac.bw,46,0.130434782608696,0,0,0,0,0,0.869565217391304,0.130434782608696
results/blackhawk.edu,20,0.15,0,0,0,0.45,0,0.4,0.15
results/blcu.edu.cn,151,0.622516556291391,0.0927152317880795,0,0,0.0132450331125828,0,0.271523178807947,0.71523178807947
results/bluecc.edu,26,0.0769230769230769,0.230769230769231,0,0,0.346153846153846,0,0.346153846153846,0.307692307692308
results/boku.ac.at,276,0.608695652173913,0.0507246376811594,0,0,0.0253623188405797,0,0.315217391304348,0.659420289855073
results/bothocollege.ac.bw,5,1,0,0,0,0,0,0,1
results/bpc.edu.sa,7,0.571428571428571,0,0,0,0,0,0.428571428571429,0.571428571428571
results/bpums.ac.ir,264,0.0378787878787879,0.00378787878787879,0,0,0.954545454545455,0,0.00378787878787878,0.0416666666666667
results/broward.edu,61,0.39344262295082,0.0655737704918033,0,0,0.0983606557377049,0,0.442622950819672,0.459016393442623
results/bru.mogilev.by,3,0,0,0,0,1,0,0,0
results/bsmrau.edu.bd,11,1,0,0,0,0,0,0,1
results/btu.bg,31,0.741935483870968,0.0967741935483871,0,0,0.129032258064516,0,0.032258064516129,0.838709677419355
results/buid.ac.ae,11,0.272727272727273,0,0,0,0.636363636363636,0,0.0909090909090909,0.272727272727273
results/bundenet.com,2,0,0,0,0,0,0,1,0
results/bup.edu.bd,21,0.523809523809524,0.0952380952380952,0,0,0.285714285714286,0,0.0952380952380952,0.619047619047619
results/butex.edu.bd,26,1,0,0,0,0,0,0,1
results/butler.edu,127,0.062992125984252,0.047244094488189,0,0,0,0,0.889763779527559,0.110236220472441
results/cafa.edu.cn,29,0.103448275862069,0.241379310344828,0,0,0.379310344827586,0,0.275862068965517,0.344827586206897
results/calcoast.edu,9,0.111111111111111,0.111111111111111,0,0,0.777777777777778,0,0,0.222222222222222
results/calhoun.edu,21,0,0.333333333333333,0,0,0.428571428571429,0,0.238095238095238,0.333333333333333
results/caluniv.ac.in,4,0.5,0.5,0,0,0,0,0,1
results/cameron.edu,43,0.325581395348837,0.186046511627907,0,0,0.186046511627907,0,0.302325581395349,0.511627906976744
results/canadacollege.edu,38,0,0.157894736842105,0,0,0.736842105263158,0,0.105263157894737,0.157894736842105
results/capcollege.bc.ca,0,NA,NA,NA,NA,NA,NA,NA,NA
results/carroll.edu,24,0.5,0.208333333333333,0,0,0.166666666666667,0,0.125,0.708333333333333
results/castleton.edu,20,0.25,0.3,0,0,0.2,0,0.25,0.55
results/cba.edu.sa,5,0,0,0,0,0.6,0,0.4,0
results/cccd.edu,92,0.130434782608696,0.0434782608695652,0,0,0.304347826086957,0,0.521739130434783,0.173913043478261
results/ccc.edu,89,0.49438202247191,0.0224719101123595,0,0,0.280898876404494,0,0.202247191011236,0.51685393258427
results/ccri.edu,72,0.138888888888889,0.0416666666666667,0,0,0.611111111111111,0,0.208333333333333,0.180555555555556
results/ccs.edu.sd,3,0,0,0,0,1,0,0,0
results/ccsu.edu,152,0.440789473684211,0.0197368421052632,0,0,0.467105263157895,0,0.0723684210526316,0.460526315789474
results/ccv.edu,84,0.964285714285714,0.0238095238095238,0,0,0.0119047619047619,0,0,0.988095238095238
results/centenary.edu,35,0.228571428571429,0.514285714285714,0,0,0.0857142857142857,0,0.171428571428571,0.742857142857143
results/central.edu,73,0.0136986301369863,0.0136986301369863,0,0,0.315068493150685,0,0.657534246575342,0.0273972602739726
results/cgu.edu,92,0.0108695652173913,0.41304347826087,0,0,0.478260869565217,0,0.0978260869565217,0.423913043478261
results/chatham.edu,89,0.0561797752808989,0.0898876404494382,0,0,0.303370786516854,0,0.550561797752809,0.146067415730337
results/chattahoocheetech.edu,24,0.333333333333333,0.125,0,0,0.333333333333333,0,0.208333333333333,0.458333333333333
results/chinju-e.ac.kr,100,0.96,0,0,0,0.02,0,0.02,0.96
results/chongju.ac.kr,3,1,0,0,0,0,0,0,1
results/chonnam.ac.kr,1031,0.500484966052376,0.0387972841901067,0,0,0.361784675072745,0,0.0989330746847721,0.539282250242483
results/chukyo-u.ac.jp,80,0.8125,0.15,0,0,0,0,0.0375,0.9625
results/cihts.ac.in,1,0,0,0,0,1,0,0,0
results/cisisu.edu.cn,62,0,0.838709677419355,0,0,0.145161290322581,0,0.0161290322580645,0.838709677419355
results/city.edu.my,11,0.636363636363636,0.181818181818182,0,0,0.181818181818182,0,0,0.818181818181818
results/cityuniversity.edu.bd,10,0.1,0,0,0,0.9,0,0,0.1
results/cku.ac.jp,5,0.8,0,0,0,0.2,0,0,0.8
results/clarkstate.edu,58,0.0689655172413793,0.793103448275862,0,0,0.0517241379310345,0,0.0862068965517241,0.862068965517241
results/clarku.edu,95,0.210526315789474,0.136842105263158,0,0,0.347368421052632,0,0.305263157894737,0.347368421052632
results/clb.ac.il,34,0.0588235294117647,0.0588235294117647,0,0,0.264705882352941,0,0.617647058823529,0.117647058823529
results/clcmn.edu,11,0.909090909090909,0,0,0,0.0909090909090909,0,0,0.909090909090909
results/cn.edu,7,0.285714285714286,0,0,0,0.571428571428571,0,0.142857142857143,0.285714285714286
results/coahomacc.edu,10,0.1,0.1,0,0,0.6,0,0.2,0.2
results/coalrafidain.edu.iq,3,0,1,0,0,0,0,0,1
results/code.berlin,77,0.155844155844156,0.74025974025974,0,0,0,0,0.103896103896104,0.896103896103896
results/colbycc.edu,6,0,0.166666666666667,0,0,0.5,0,0.333333333333333,0.166666666666667
results/colmex.mx,194,0.144329896907216,0.690721649484536,0,0,0.149484536082474,0,0.0154639175257733,0.835051546391752
results/columbiabasin.edu,18,0.0555555555555556,0.0555555555555556,0,0,0.722222222222222,0,0.166666666666667,0.111111111111111
results/columbiastate.edu,42,0.380952380952381,0.166666666666667,0,0,0.333333333333333,0,0.119047619047619,0.547619047619048
results/colum.edu,79,0.392405063291139,0.0886075949367089,0,0,0.126582278481013,0,0.392405063291139,0.481012658227848
results/contracosta.edu,7,0,0.428571428571429,0,0,0.428571428571429,0,0.142857142857143,0.428571428571429
results/cpe.fr,0,NA,NA,NA,NA,NA,NA,NA,NA
results/cptc.edu,0,NA,NA,NA,NA,NA,NA,NA,NA
results/cravencc.edu,0,NA,NA,NA,NA,NA,NA,NA,NA
results/crowder.edu,0,NA,NA,NA,NA,NA,NA,NA,NA
results/cs.lpu.lv,1,1,0,0,0,0,0,0,1
results/cstj.qc.ca,58,0.224137931034483,0.310344827586207,0,0,0.0172413793103448,0,0.448275862068966,0.53448275862069
results/csu.edu.cn,363,0.0881542699724518,0.126721763085399,0,0,0.261707988980716,0,0.523415977961432,0.214876033057851
results/csum.edu,30,0.4,0.1,0,0,0.266666666666667,0,0.233333333333333,0.5
results/cucv.edu.gt,2,0,0,0,0,0,0,1,0
results/cueb.edu.cn,85,0,0.0352941176470588,0,0,0,0,0.964705882352941,0.0352941176470588
results/cu.edu.eg,566,0.337455830388693,0.019434628975265,0,0,0.57773851590106,0,0.0653710247349824,0.356890459363958
results/cuk.ac.kr,35,0.942857142857143,0,0,0,0,0,0.0571428571428572,0.942857142857143
results/cupl.edu.cn,141,0.0141843971631206,0.0212765957446809,0,0,0.0212765957446809,0,0.943262411347518,0.0354609929078014
results/cusat.ac.in,106,0.839622641509434,0.150943396226415,0,0,0,0,0.00943396226415094,0.990566037735849
results/cus.edu.kh,8,0.625,0,0,0,0,0,0.375,0.625
results/cuz.ac.zw,23,1,0,0,0,0,0,0,1
results/cwu.edu,75,0.266666666666667,0.04,0,0,0.106666666666667,0,0.586666666666667,0.306666666666667
results/cyut.edu.tw,223,0.408071748878924,0.331838565022422,0,0,0.20627802690583,0,0.053811659192825,0.739910313901345
results/daejeon.ac.kr,8,0.5,0,0,0,0.375,0,0.125,0.5
results/dawson.edu,14,0.357142857142857,0.0714285714285714,0,0,0.285714285714286,0,0.285714285714286,0.428571428571429
results/daytonastate.edu,31,0.129032258064516,0.129032258064516,0,0,0.387096774193548,0,0.354838709677419,0.258064516129032
results/db.dk,3,0,0,0,0,0.333333333333333,0,0.666666666666667,0
results/dbq.edu,49,0.224489795918367,0.0612244897959184,0,0,0.489795918367347,0,0.224489795918367,0.285714285714286
results/dbskkv.org,2,0,0,0,0,1,0,0,0
results/dbu.edu,94,0,0.0425531914893617,0,0,0.872340425531915,0,0.0851063829787234,0.0425531914893617
results/dc3.edu,13,0.153846153846154,0.0769230769230769,0,0,0.615384615384615,0,0.153846153846154,0.230769230769231
results/dct.udn.vn,10,0.6,0,0,0,0.2,0,0.2,0.6
results/dcu.ie,298,0.758389261744966,0.100671140939597,0,0,0.0570469798657718,0,0.0838926174496644,0.859060402684564
results/deusto.es,772,0.705958549222798,0.143782383419689,0,0,0.0582901554404145,0,0.0919689119170984,0.849740932642487
results/deylaman.ac.ir,7,0,1,0,0,0,0,0,1
results/dickinson.edu,99,0.505050505050505,0.0707070707070707,0,0,0.242424242424242,0,0.181818181818182,0.575757575757576
results/dicle.edu.tr,32,0.25,0.03125,0,0,0.65625,0,0.0625,0.28125
results/diit.edu.ua,45,0.911111111111111,0.0444444444444444,0,0,0.0444444444444444,0,0,0.955555555555555
results/dit.ie,334,0.143712574850299,0.0119760479041916,0,0,0.0209580838323353,0,0.823353293413174,0.155688622754491
results/dlu.edu.cn,63,0,0.0158730158730159,0,0,0,0,0.984126984126984,0.0158730158730159
results/dlufl.edu.cn,73,0.0136986301369863,0.986301369863014,0,0,0,0,0,1
results/dnu.dp.ua,36,0.0555555555555556,0.861111111111111,0,0,0.0833333333333333,0,0,0.916666666666667
results/dokkyomed.ac.jp,24,0.666666666666667,0.166666666666667,0,0,0.166666666666667,0,0,0.833333333333333
results/dominican.edu,37,0.189189189189189,0.297297297297297,0,0,0.135135135135135,0,0.378378378378378,0.486486486486487
results/dongduk.ac.kr,98,0.193877551020408,0.704081632653061,0,0,0.0510204081632653,0,0.0510204081632653,0.897959183673469
results/dote.hu,39,0.948717948717949,0,0,0,0,0,0.0512820512820513,0.948717948717949
results/dpu.dk,7,0,0.714285714285714,0,0,0,0,0.285714285714286,0.714285714285714
results/drakestate.edu,5,0,0.2,0,0,0.4,0,0.4,0.2
results/dtcc.edu,233,0.107296137339056,0.1931330472103,0,0,0.236051502145923,0,0.463519313304721,0.300429184549356
results/dti.sk,11,1,0,0,0,0,0,0,1
results/dtu.dk,839,0.381406436233611,0.0786650774731824,0,0,0.174016686531585,0,0.365911799761621,0.460071513706794
results/du.edu.eg,34,0.205882352941176,0,0,0,0.794117647058823,0,0,0.205882352941176
results/duke.edu,2114,0.563386944181646,0.0879848628192999,0,0,0.054399243140965,0,0.294228949858089,0.651371807000946
results/duq.edu,168,0.220238095238095,0.0654761904761905,0,0,0.18452380952381,0,0.529761904761905,0.285714285714286
results/duzce.edu.tr,295,0.00338983050847458,0.216949152542373,0,0,0.779661016949153,0,0,0.220338983050847
results/dypatiluniversity.org,0,NA,NA,NA,NA,NA,NA,NA,NA
results/dyu.ac.kr,13,0.461538461538462,0.230769230769231,0,0,0.153846153846154,0,0.153846153846154,0.692307692307692
results/eastcentral.edu,20,0.4,0.15,0,0,0.3,0,0.15,0.55
results/easternflorida.edu,32,0.59375,0.09375,0,0,0.21875,0,0.09375,0.6875
results/ebc.mx,17,0.882352941176471,0,0,0,0,0,0.117647058823529,0.882352941176471
results/ecam.fr,121,0.867768595041322,0.0495867768595041,0,0,0.0495867768595041,0,0.0330578512396694,0.917355371900826
results/ec-lyon.fr,164,0.792682926829268,0.207317073170732,0,0,0,0,0,1
results/ecsu.edu,25,0.4,0.16,0,0,0.08,0,0.36,0.56
results/edufr.ch,28,0.535714285714286,0,0,0,0.142857142857143,0,0.321428571428571,0.535714285714286
results/efh-hannover.de,14,1,0,0,0,0,0,0,1
results/egerton.ac.ke,70,0.9,0.0285714285714286,0,0,0,0,0.0714285714285714,0.928571428571429
results/ehsal.be,2,0,0,0,0,0,0,1,0
results/ehu.es,431,0.626450116009281,0.250580046403712,0,0,0.102088167053364,0,0.0208816705336428,0.877030162412993
results/eia.edu.co,25,0.84,0.08,0,0,0.04,0,0.04,0.92
results/eivp-paris.fr,9,0.444444444444444,0.111111111111111,0,0,0.444444444444444,0,0,0.555555555555556
results/elizabethtown.kctcs.edu,5,0,0.2,0,0,0.4,0,0.4,0.2
results/elon.edu,141,0.0212765957446809,0.0212765957446809,0,0,0,0,0.957446808510638,0.0425531914893617
results/emc-campus.com,0,NA,NA,NA,NA,NA,NA,NA,NA
results/emu.edu,34,0.735294117647059,0.0294117647058824,0,0,0.0294117647058824,0,0.205882352941176,0.764705882352941
results/ena.fr,26,0.653846153846154,0.230769230769231,0,0,0.115384615384615,0,0,0.884615384615385
results/enap.uquebec.ca,3,0,0,0,0,1,0,0,0
results/ensat.fr,25,0.92,0.08,0,0,0,0,0,1
results/enu.kz,125,0.384,0.408,0,0,0.12,0,0.0880000000000001,0.792
results/erzurum.edu.tr,76,0.0789473684210526,0.421052631578947,0,0,0.421052631578947,0,0.0789473684210527,0.5
results/esic.es,60,0,0,0,0,0.966666666666667,0,0.0333333333333333,0
results/esigelec.fr,37,0.567567567567568,0.135135135135135,0,0,0.27027027027027,0,0.027027027027027,0.702702702702703
results/espe.edu.ec,228,0.842105263157895,0.0701754385964912,0,0,0.0131578947368421,0,0.0745614035087719,0.912280701754386
results/essex.ac.uk,231,0.32034632034632,0.112554112554113,0,0,0.372294372294372,0,0.194805194805195,0.432900432900433
results/eudil.fr,1,1,0,0,0,0,0,0,1
results/eu.spb.ru,81,0.111111111111111,0.0740740740740741,0,0,0.0987654320987654,0,0.716049382716049,0.185185185185185
results/euv-frankfurt-o.de,34,0.794117647058823,0.0588235294117647,0,0,0.147058823529412,0,0,0.852941176470588
results/ewubd.edu,24,0.916666666666667,0,0,0,0.0833333333333333,0,0,0.916666666666667
results/ewu.edu,183,0.19672131147541,0.0163934426229508,0.00546448087431694,0,0.0819672131147541,0,0.699453551912568,0.218579234972678
results/famu.cz,16,0.5625,0.375,0,0,0,0,0.0625,0.9375
results/fashir.edu.sd,9,1,0,0,0,0,0,0,1
results/fatihsultan.edu.tr,113,0.955752212389381,0,0,0,0.0265486725663717,0,0.0176991150442477,0.955752212389381
results/federation.edu.au,212,0.202830188679245,0.0754716981132075,0,0,0.089622641509434,0,0.632075471698113,0.278301886792453
results/feituverava.com.br,23,0.869565217391304,0,0,0,0.0869565217391304,0,0.0434782608695652,0.869565217391304
results/ferpi.dem.ru,3,1,0,0,0,0,0,0,1
results/fgcu.edu,156,0.0576923076923077,0.0192307692307692,0,0,0.673076923076923,0,0.25,0.0769230769230769
results/fh-biberach.de,16,0.5,0.125,0,0,0.375,0,0,0.625
results/fh-dortmund.de,193,0.647668393782383,0.233160621761658,0,0,0.0466321243523316,0,0.072538860103627,0.880829015544041
results/fh-hamburg.de,13,0.692307692307692,0.307692307692308,0,0,0,0,0,1
results/fh-konstanz.de,70,1,0,0,0,0,0,0,1
results/fh-ludwigshafen.de,6,0.666666666666667,0,0,0,0,0,0.333333333333333,0.666666666666667
results/fh-mannheim.de,23,0.826086956521739,0,0,0,0.173913043478261,0,0,0.826086956521739
results/fh-muenchen.de,109,0.605504587155963,0.311926605504587,0,0,0.0458715596330275,0,0.036697247706422,0.917431192660551
results/fh-niederrhein.de,13,0.692307692307692,0.307692307692308,0,0,0,0,0,1
results/fhoebb.de,7,0.714285714285714,0.142857142857143,0,0,0,0,0.142857142857143,0.857142857142857
results/fh-offenburg.de,60,0.9,0.0833333333333333,0,0,0,0,0.0166666666666666,0.983333333333333
results/fh-schwaebischhall.de,11,0,0,0,0,0,0,1,0
results/fhsg.ch,54,0.203703703703704,0.722222222222222,0,0,0.0185185185185185,0,0.0555555555555556,0.925925925925926
results/fh-stpoelten.ac.at,1,1,0,0,0,0,0,0,1
results/fh-weihenstephan.de,1,1,0,0,0,0,0,0,1
results/fh-wiesbaden.de,34,0.529411764705882,0.0882352941176471,0,0,0.323529411764706,0,0.0588235294117647,0.617647058823529
results/flcc.edu,6827,0.665446023143401,0.000146477222791856,0,0,0.00146477222791856,0,0.332942727405888,0.665592500366193
results/fontbonne.edu,25,0,0.4,0,0,0.28,0,0.32,0.4
results/fosu.edu.cn,12,0.25,0.333333333333333,0,0,0.0833333333333333,0,0.333333333333333,0.583333333333333
results/frederick.edu,61,0.0163934426229508,0.0327868852459016,0,0,0.836065573770492,0,0.114754098360656,0.0491803278688525
results/frostburg.edu,7,0,0.857142857142857,0,0,0,0,0.142857142857143,0.857142857142857
results/fukuoka-edu.ac.jp,42,0.952380952380952,0,0,0,0,0,0.0476190476190477,0.952380952380952
results/fukuoka-u.ac.jp,138,0.782608695652174,0.0869565217391304,0,0,0.072463768115942,0,0.0579710144927535,0.869565217391304
results/gasu.ru,53,0.452830188679245,0.471698113207547,0,0,0.0566037735849057,0,0.0188679245283019,0.924528301886792
results/gazi.edu.tr,500,0.188,0.046,0,0,0.038,0,0.728,0.234
results/gcccks.edu,12,0,0,0,0,0.833333333333333,0,0.166666666666667,0
results/gcu.edu.pk,37,0.810810810810811,0.027027027027027,0,0,0,0,0.162162162162162,0.837837837837838
results/ggu.edu,153,0.0522875816993464,0.0457516339869281,0,0,0.0326797385620915,0,0.869281045751634,0.0980392156862745
results/gitam.edu,98,0.0612244897959184,0.0204081632653061,0,0,0.418367346938776,0,0.5,0.0816326530612245
results/gjue.ac.kr,6,0.5,0,0,0,0.166666666666667,0,0.333333333333333,0.5
results/gkvharidwar.org,1,0,0,0,0,0,0,1,0
results/global.edu.pk,9,0.555555555555556,0,0,0,0.111111111111111,0,0.333333333333333,0.555555555555556
results/gluk.ac.ke,31,0.67741935483871,0.161290322580645,0,0,0,0,0.161290322580645,0.838709677419355
results/gorny-ins.ru,0,NA,NA,NA,NA,NA,NA,NA,NA
results/goums.ac.ir,261,0.923371647509579,0.00383141762452107,0,0,0.0421455938697318,0,0.0306513409961685,0.9272030651341
results/greenheartmed.org,0,NA,NA,NA,NA,NA,NA,NA,NA
results/greenriver.edu,50,0,0.14,0,0,0.5,0,0.36,0.14
